13.792674736119807,13.86396538419649,13.824765230994672,13.763785913586617,13.742869125213474,13.753299264237285,13.691595438867807,13.756478153169155,13.730717843398452,13.651293627917767,13.757144471770152
13.827157782856375,13.869450681842864,13.851067204028368,13.895227811299264,13.893215253017843,13.860751431901008,13.803111912216991,13.862905255984515,13.867138369008899,13.85163769684732,13.858166339900345
13.538541707210243,13.698736089281738,13.674460443668067,13.76875906297937,13.793634084053338,13.710086707957089,13.705375754274428,13.773415058851242,13.770836339797825,13.723407390993088,13.715725263906643
13.615465346258134,13.65281275426969,13.58893469395116,13.543357671238482,13.590799119323492,13.605105452705175,13.611865993123502,13.716451272834092,13.58529308019206,13.637828364036977,13.614791374793276
13.437857103068382,14.161054820287973,15.150870622135699,15.135960220824927,15.385020620655268,15.275979429017752,15.422976176254451,15.49569751881063,15.488257190212607,15.408675384242088,15.036234908550977
13.385849261190742,13.392198073212057,13.385056835599244,13.389325371012092,13.389660452026874,13.397552527021617,13.394431015010923,13.381741394288838,13.389374663121998,13.388067939318717,13.38932575318031
13.500919715035707,13.584302608855069,13.60098958807066,13.571649691089988,13.563476646319032,13.60073585389182,13.500183484051377,13.462378864176571,13.551220419351012,13.544243677984923,13.548010054882615
13.697237160988152,13.316895147785544,13.304326149169356,13.319211937952787,13.439081721939147,13.473216420970857,13.328574185725302,13.520926178898662,13.551230513956398,13.510332519188523,13.446103193657473
13.445973008871078,13.33229963015765,13.291788253001869,13.278412855695933,13.364175737835467,13.489878011867404,13.324858962092549,13.495039784349501,13.336765518877655,13.522084349766374,13.388127611251548
13.327497895341367,13.398343674372882,13.385532654356211,13.428180976770818,13.410739908926189,13.378989186137915,13.394879042636603,13.40872611105442,13.44738353509456,13.414547542110085,13.399482052680105
13.565330147277564,13.539750827010721,13.480426599737257,13.603302192874253,13.520485688000917,13.550968366675079,13.615706661250442,13.533329726196826,13.481940862257034,13.542855500243604,13.54340965715237
13.651406494900584,13.73621925432235,13.859482634812593,13.803949283901602,13.791669027879834,13.822803787887096,13.77408407209441,13.795747437980026,13.842156589962542,13.813719887752086,13.789123847149312
15.735234158113599,15.804543039761484,15.929935501888394,15.832361022010446,15.834316918160766,16.231647623702884,15.782733606174588,15.842177022248507,15.783012251835316,15.780023796949536,15.855598494084552
13.27167593780905,13.423719652928412,13.51269972184673,13.556448302231729,13.490789187140763,13.545262020081282,13.470115760806948,13.477082083933055,13.463773483876139,13.543094952125102,13.475466110277921
13.803678959142417,13.800036016851664,13.76389648905024,13.788451036904007,13.76905014179647,13.754368364345282,13.754840418230742,13.736525941640139,13.739162452984601,13.724562618881464,13.763457243982703
13.62033167714253,13.574732355773449,13.520553501788527,13.520003980956972,13.502213110215962,13.543077973648906,13.52758300723508,13.5127471270971,13.49413857376203,13.55119811790064,13.53665794255212
13.6239845440723,13.722667237278074,13.68329094024375,13.615326907020062,13.630696976091713,13.65608425019309,13.630500453989953,13.658935542684048,13.614023835863918,13.66227822098881,13.649778890842573
13.878488126210868,13.915165483020246,13.937358575873077,13.882490396965295,13.884409803897142,13.87726092711091,13.863266280852258,13.877959717996418,13.87107919389382,13.871253587305546,13.885873209312559
13.288831111975014,13.296856188215315,13.294217837043107,13.305156389251351,13.28641338320449,13.285028845071793,13.27422413090244,13.272401558700949,13.281997958663851,13.284211094956845,13.286933849798515
13.462052654940635,13.45097624603659,13.423411388415843,13.44012370891869,13.430498825851828,13.38360853632912,13.451232664752752,13.443645699881017,13.432422254234552,13.442478847689927,13.436045082705096
13.483881021849811,13.46820547990501,13.441258633043617,13.464412539731711,13.435743432026356,13.516341694165021,13.49137902399525,13.419948553200811,13.491733789909631,13.464091314002872,13.46769954818301
13.335566813126206,13.392520181834698,13.301273770164698,13.482808797154576,13.423909186851233,13.505510549992323,13.514661197550595,13.596922711003572,13.51381731685251,13.532532115932554,13.459952264046297
13.511773085221648,13.5249839220196,13.516342347953469,13.540079201105982,13.537951158825308,13.530949337873608,13.524784966371953,13.523062638007104,13.51622850401327,13.518571420107037,13.524472658149898
13.461815969087183,13.401860779616982,13.27969322912395,13.27639721520245,13.274878099095076,13.38389609195292,13.413117012940347,13.30650411406532,13.333812229335308,13.472011324949563,13.36039860653691
13.696299301926047,13.599713392555714,13.687168270815164,13.819851486943662,13.873120467178524,13.828318620100617,13.898499306291342,13.947044941131026,13.863579715136439,13.913856188766658,13.812745169084518
14.98042847122997,14.98591368785128,15.031823040917516,15.265020343009382,15.191828276962042,15.287354527041316,15.271294225938618,15.176259563770145,15.251732516102493,15.227922113146633,15.16695767659694
15.182376746088266,15.312707993201911,15.545732001774013,15.471259890124202,15.48971870681271,15.568375224713236,15.512074379250407,15.484776722732931,15.512104758992791,15.567071388009936,15.46461978117004
13.90878429589793,13.905837310943753,13.851204101927578,13.900605951901525,13.899231805000454,13.85596932284534,13.818900667130947,13.840865393169224,13.853745083324611,13.851113293785602,13.868625722592697
